Name,Lat,Lng,Type
TEST,47.251384,8.956672,unknown
TEST,47.251384,8.956672,unknown
Emmen,47.092194,8.304417,unknown
Hof HaCarmel,32.793472,34.957328,unknown
Ridgely Airpark,38.97010040283203,-75.86630249023438,airport
New Castle Henry Co. Municipal Airport,39.87590027,-85.32649994,airport
Scott City Municipal Airport,38.474300384521484,-100.88500213623047,airport
Brewster Field,40.452099,-99.336502,airport
Pratt Regional Airport,37.70159912,-98.74690247,airport
Yubileyniy Airfield,46.05500030517578,63.25,airport
Wahoo Municipal Airport,41.2412986755,-96.59400177,airport
Jim Kelly Field,40.791000366199995,-99.7772979736,airport
Sublette Municipal Airport,37.49140167,-100.8300018,airport
Council Bluffs Municipal Airport,41.2592010498,-95.760597229,airport
Kokomo Municipal Airport,40.528198242188,-86.05899810791,airport
Neodesha Municipal Airport,37.43539810180664,-95.64610290527344,airport
King Ranch Airport,61.79560089111328,-148.35499572753906,airport
Elkhart Morton County Airport,37.000702,-101.879997,airport
Front Range Airport,39.785301208496094,-104.54299926757812,airport
Galesburg Municipal Airport,40.937999725299996,-90.431098938,airport
Tribune,38.4514722,-101.7500833,unknown
Guymon Municipal Airport,36.6851005554,-101.508003235,airport
Camdenton,37.9739722,-92.6911944,unknown
Meade Municipal Airport,37.27690124511719,-100.35600280761719,airport
Turkey Mountain Estates Airport,36.59170150756836,-93.66690063476562,airport
Ulysses Airport,37.60400009,-101.3740005,airport
Flagler Aerial Spraying Inc Airport,39.279998779296875,-103.06700134277344,airport
Independence Municipal Airport,37.1584014893,-95.77839660640001,airport
Augusta Municipal Airport,37.671600341796875,-97.0779037475586,airport
Larned Pawnee County Airport,38.20859909,-99.08599854,airport
Lampasas Airport,31.106199264526367,-98.1958999633789,airport
Bay City Municipal Airport,28.9733009338,-95.8635025024,airport
Cox Field,33.636600494385,-95.450798034668,airport
Coffeyville Municipal Airport,37.09400177,-95.5718994141,airport
The Farm Airport,33.93579864501953,-81.42970275878906,airport
Greeley–Weld County Airport,40.4374008179,-104.633003235,airport
General Dewitt Spain Airport,35.20069885,-90.05400085,airport
Oryol Yuzhny Airport,52.934700012200004,36.0022010803,airport
Fremont Municipal Airport,41.44910049,-96.52020264,airport
La Grande/Union County Airport,45.2901992798,-118.007003784,airport
Szczytno-Szymany International Airport,53.48189926147461,20.937700271606445,airport
Center HaShmona Railway Station,32.822172,34.997044,station
Rehovot Railway Station,31.908889,34.806389,station
Fort Erie Megabus Stop,42.9106609,-78.9129977,unknown
St. Cathrines Bus Terminal,43.1598917,-79.2455168,unknown
Aviosuperficie Monti della Tolfa,42.01,11.59,unknown
Moyer Field,40.2967725,-75.2479522,unknown
Pocono Mountains Municipal Airport,41.13750076,-75.37889862,airport
Quakertown Airport,40.435199737549,-75.381896972656,airport
Princeton,40.399167,-74.658889,unknown
King's Wharf,32.326731,-64.830561,unknown
St. Georges Harbour,32.380251,-64.67842,unknown
Harbor,41.48627,-71.317954,unknown
Harbour,37.735629,-25.660921,unknown
Harbour,38.708865,-9.12638,unknown
Harbour,18.424055,-64.616551,unknown
Harbour,29.309211,-94.796855,unknown
Harbour,-34.190628,18.433433,unknown
Morris Canal Basin,40.710581,-74.044429,unknown
Harbour,-37.859462,144.907529,unknown
Harbour,18.055466,-63.015412,unknown
Harbour,19.29852,-81.399262,unknown
Northwest Arkansas Samuel Walton International Airport,36.386516959,-94.153441209,airport
Kowloon Macau Ferry Terminal,22.300559,114.1655773,port
Banff Airport,51.207340469900004,-115.541861057,airport
NAS Agana Airport,13.483056,144.7933673,airport
Poel flyveplads,55.07545,9.75607,unknown
Nika Island Resort,4.1821833,72.7643448,unknown
Banning Municipal Airport,33.9230995178,-116.850997925,airport
Gießen-Lützellinden Airport,50.543888092041016,8.590277671813965,airport
Tököl Airport,47.345298767100005,18.980800628699996,airport
Karl Stefan Memorial Airport,41.985500335693,-97.435096740723,airport
Keweenaw Waterway,47.1222,-88.5938,unknown
Windigo Harbor Seaplane Dock,47.910917,-89.158778,airport
North Saanich Ferry,48.689256,-123.410954,unknown
Tsawwassen Freey,49.007157,-123.128757,unknown
Kotido Airport,2953,34.1232,airport
Kajjansi Airfield,0.1968,32.55297,airport
Arlington Municipal Airport,48.16070175,-122.1589966,airport
Paracatu Airport,-17.242599487304688,-46.88309860229492,airport
Conselheiro Lafaiete Airport,-20.73859977722168,-43.797401428222656,airport
Janaúba Airport,-15.732000350952148,-43.32310104370117,airport
Juscelino Kubitscheck Airport,-17.89229965209961,-41.51359939575195,airport
Cristiano Ferreira Varella Airport,-21.126100540161133,-42.39440155029297,airport
Horseshoe Bay Ferry Terminal,49.37403,-123.27281,port
Prince George Railway Station,53.919167,-122.744166,station
Prince Rupert Railway Station and Ferry Terminal,54.295833,-130.351944,port
Prince Rupert Ferry Terminal,54.29589,-130.35135,port
Port Hardy Ferry Terminal,50.72553,-127.45678,port
Depature Bay Ferry Terminal,49.19305,-123.95427,port
Peter O Knight Airport,27.915599822998,-82.44930267334,airport
Bloor Station,43.6589193,-79.4519538,station
Weston Station,43.7004679,-79.5135891,station
Puerto Madero,-34.6119,-58.3647,unknown
Myrdal Station,60.738333,7.123056,station
Flam Station,60.863056,7.113889,station
Voss Station,60.629175,6.41035,station
Barnbougle Dunes,-41.008096,147.420993,unknown
Chicago Helicopter Experience,41.848349,-87.647573,unknown
Meuer Farm Helicopter Landing,43.98144,-88.300423,unknown
Taita Hills Airport,-3.5123889,38.2502213,airport
Hot Air Safaris Landing Area,-1.499984,35.084914,airport
Hot Air Safaris Base,-1.459589,35.226384,airport
Angermunde Station,53.0155,13.9961,station
Berlin ZOB,52.5076,13.2798,unknown
Hannover ZOB,52.3785,9.7411,unknown
Gare de Mulhouse,47.7426,7.3433,unknown
Lure Malbouhans Air Base,47.7047,6.54583,airport
Gare de Belfort,47.633611,6.853889,unknown
Gare de Ronchamp,47.699021,6.623271,unknown
Hyannis Inner Harbor,41.6475829,-70.2793818,unknown
Straight Warf,41.284739,-70.0933503,unknown
Parati Airport,-23.2243995667,-44.720298767100005,airport
Umberto Modiano Airport,-22.770999908447266,-41.96289825439453,airport
Angra dos Reis Airport,-22.975299835205078,-44.307098388671875,airport
Itaperuna Airport,-21.219299316399997,-41.8759002686,airport
Maricá Airport,-22.91950035095215,-42.83089828491211,airport
Resende Airport,-22.4785003662,-44.4803009033,airport
Saquarema Airport,-22.92972183227539,-42.50694274902344,airport
Drumheller Municipal Airport,51.49639892578125,-112.7490005493164,airport
Kiel Seehafen,54.317252,10.13885,unknown
Saint Johns Sea Port on Antigua,17.120521,-61.846624,port
Pointe-a-Pitre Sea Port,16.237022,-61.539202,port
Scarborough Sea Port,11.182056,-60.736754,port
Willemstad Sea Port,12.10642,-68.936027,port
Oranjestad Sea Port,12.519445,-70.042634,port
La Romana Sea Port,18.416363,-68.959089,port
Are,63.398991,13.081744,unknown
Maafushivaru Seaplane Dock,3.60366,72.89805,airport
Gare de Saint-Louis,47.590536,7.555856,unknown
Mwene-Ditu Airport,-6.982999801635742,23.08300018310547,airport
Tunta Airport,-6.132999897,24.4829998016,airport
Ikela Airport,-1.048109,23.372501,airport
Brighton Railway Station,50.8288,-0.1411,station
Meedhupparu,5.454834,72.980157,unknown
Aripuanã Airport,-10.250278,-59.383888,airport
Juruena Airport,-10.305832862854004,-58.489444732666016,airport
Juína Airport,-11.41944408416748,-58.70166778564453,airport
Vila Rica Airport,-9.979443550109863,-51.1422233581543,airport
Inácio Luís do Nascimento Airport,-11.2966,-57.5495,airport
Cáceres Airport,-16.04360008239746,-57.62990188598633,airport
Posto Leonardo Vilas Boas Airport,-12.198332786560059,-53.38166809082031,airport
Tangará da Serra Airport,-14.661999702500001,-57.4435005188,airport
Canarana Airport,-13.574443817138672,-52.27055740356445,airport
Vila Bela da Santíssima Trindade Airport,-14.9942,-59.9458,airport
Bumbar Airport,2.1827800273895264,22.481700897216797,airport
Sobral Airport,-3.6788899898529053,-40.33679962158203,airport
Arapiraca Airport,-9.775360107421875,-36.62919998168945,airport
Cangapara Airport,-6.8463897705078125,-43.077301025390625,airport
Picos Airport,-7.0620598793029785,-41.52370071411133,airport
Centara Seaplane Dock,3.59096,72.88208,airport
Tokyo Station,35.68083,139.76694,station
Odawara Station,35.256389,139155,station
Shin-Osaka Station,34.733483,135.500114,station
Himeji Station,34.827639,134.69085,station
Hiroshima Station,34.398333,132.475833,station
Hakone-Yumoto Station,35.233528,139.103908,station
Gora,35.250767,139.048194,unknown
Jackson Union Station,32.301111,-90.191111,station
Zion Nationalpark,37.217655,-112.974176,unknown
Yosemite Nationalpark,37.745557,-119.593538,unknown
Hanmer Springs,-42.526315,172.829495,unknown
Akaroa,-43.803638,172.968414,unknown
Te Anau,-45.414508,167.719144,unknown
Greymouth,-42.45109,171.207175,unknown
Arthurs Pass,-42.948267,171.560681,unknown
Beni Airport,0.574999988079071,29.473899841308594,airport
Boende Airport,-0.21699999272823334,20.850000381469727,airport
Nagoya Station,35.170772,136.881603,station
Gifu Station,35.409514,136.75652,station
Takayama Station,36.1406,137.2519,station
Shirakawa-go Bus Stop,36.2667,136.9,unknown
Toyama Station,36.701217,137.213209,station
Kanazawa Station,36.578269,136.647762,station
Ueno Station,35.713434,139.776725,station
Osaka Station,34.701908,135.494978,station
Notohadinegoro,-8.241111,113.693889,unknown
Perkiomen Valley Airport,40.2040483,-75.4302631,airport
Bay Bridge,38.9764554,-76.3299691,unknown
Bugalaga Airstrip,-3.6238,136.596025,unknown
Montauk Airport,41.076499938964844,-71.9207992553711,airport
Oshiage Station,35711,139.8133,station
Centennial Station-Amtrak,46.99145,-122.79403,unknown
Union Depot-Amtrak,46.7174,-122.9529,unknown
Gouda Railway Station,52.0175,4.705556,station
Ottawa Central Station,45.408611,-75.694722,station
Nara Station,34.680661,135.819022,station
Kyoto Station,34.985407,135.75845,station
Alimataa,3.591908,73.49675,unknown
Duivendrecht Station,52.323333,4.936389,station
Irving Park Station,41.9524992,-87.730079,station
Jefferson Park Transit Center,41.9699499,-87.7640733,unknown
Porter County Municipal Airport,41.45399857,-87.00710297,airport
Navi Mumbai,19.02,73.02,unknown
Dharavandhoo Airport,5.1561,73.1302,airport
Saumlaki/Olilit Airport,-7.9886097908,131.305999756,airport
North Pole,90,0,unknown
Domestic Terminal Railway Station,-27.3853,153.1185,station
Eagle Junction Railway Station,-27.4153,153.0505,station
International Terminal Railway Station,-27.4027,153.1088,station
Wooloowin Railway Station,-27.4199,153.0434,station
Albion Railway Station Brisbane,-27.4291,153.0405,station
Bowen Hills Railway Station,-27.4454,153.0376,station
Fortitude Valley Railway Station,-27456,153.0337,station
Central Railway Station,-27.4659,153.0261,station
Cerro Largo International Airport,-32.33789825439453,-54.21670150756836,airport
Tydeo Larre Borges Airport,-32.36330032348633,-58.0619010925293,airport
Artigas International Airport,-30.400699615478516,-56.50790023803711,airport
Trieste Centrale,45.6574,13.7721,unknown
Murray Bridge Airport,-35.06669998168945,139.2270050048828,airport
Horsham Airport,-36.669700622558594,142.17300415039062,airport
Swan Hill Airport,-35.37580108642578,143.5330047607422,airport
Cottbus Station,51.750833,14.326389,station
Goerlitz Station,51.147222,14.979167,station
Turtle Island Seaplane Base,-16966,177368,airport
Zgorzelec Station,51.153283,15.02024,station
Grunau station,52.4122,13.5746,station
Zeuthen Station,52.3486,13.6274,station
Konigs Wusterhausen Station,52.296631,13.631148,station
Lubbenau Station,51.862189,13.960868,station
Lubben-Spreewald Station,51.939738,13.877191,station
Brand Bahnhof,52.030284,13.720772,station
Spremberg Bahnhof,51.574819,14.397396,station
Weisswasser Bahnhof,51.505437,14.638086,station
Rotterdam Noord Railway Station,51.942222,4.481389,station
Dewadaru - Kemujan Island,-5.80091,110.47838,airport
Garmisch-Partenkirchen Bahnhof,47.49145,11.09701,station
Kongolo Airport,-5.394440174102783,26.989999771118164,airport
Attopeu Airport,14.814715357,106.821699142,airport
Kahemba Airport,-7.333000183105469,19.017000198364258,airport
Francisco de Miranda Airport,10.485033035299999,-66.8435134888,airport
Akselinpolku E3106,60157,24744,unknown
São Miguel do Oeste Airport,-26.781600952148438,-53.503501892089844,airport
Talpa de Allende,20.3705556,-104.8261111,unknown
Mascota,20.5361389,-104.8026667,unknown
Lichtenberg Station,52.510556,13.496389,station
Mason County Airport,43.96250153,-86.40789795,airport
Amstel Station,52.346389,4.917778,station
Wannsee Station,52.421389,13.179167,station
Kanash,55.5203,47.4569,unknown
Skadovsk,46101,32.92,unknown
Weesperplein Station,52.361389,4.907778,station
Mazatlan Port Cruise Terminal,23.1932868,-106.4173414,port
Cruise Port,25.583131,-109.0660578,port
Port of Pichilingue,24.26645,-110.3344833,unknown
Port Saguenay,48.4008719,-70.8332945,unknown
Quebec City Cruise Port,46.8169262,-71.2026932,port
Xingtai East train station,37.091441,114.58596,station
Collins Island,-22.239214,150.301809,unknown
Reid-Hillview Airport of Santa Clara County,37.332901001,-121.819000244,airport
Aerodrom,51.31896,43.18089,unknown
Fraser CO Winter Park,39.949225,-105.817164,unknown
Green River Station,38.992083,-110.165278,station
Amtrak Station,39.683889,-110.85375,station
Winnemucca Station,40.969444,-117.731389,station
Colfax Station,39.0994,-120.9531,station
Roseville station ,38.75,-121.2862,unknown
Dunsmuir Station,41.2112,-122.2706,station
Chemult Station,43.21683,-121.781436,station
Albany Depot ,44.630278,-123.1025,unknown
Salem Station,44.932222,-123.028056,station
Vancouver WA Station,45.628889,-122.686389,station
Amtrak Station,40.0841,-105.9355,station
Stellwagen Bank National Marine Sanctuary,42.4301733,-70.233896,unknown
Barnstable Harbor,41.7053635,-70.3008188,unknown
Sohar Airport,24.38604,56.62541,airport
Buffalo-Exchange Street Station,42.8783,-78.8738,station
Kitchener,43.455556,-80.493056,unknown
Kadanwari Airport,27.206389,69.156389,airport
Sahiwal Airport,31.88944435119629,72.39167022705078,airport
Yangshuo Quay,24.774775,110.49395,unknown
Guilin Quay,25.253253,110.286806,unknown
Guilin Wharf,25.150377,110.427179,unknown
Freiburg Hauptbahnhof,47.997778,7.841944,station
Rose Bay Airport,-33.8666667,151.2666667,airport
Bergamo Railway Station,45.690556,9675,station
Khutzeymateen Lodge,54.695628,-130.113787,unknown
Europoort Rotterdamn,51.943333,4.1425,unknown
Kruiningen-Yerseke Railway Station,51.465379,4.0361234,station
Sint-Niklaas Railway Station,51.171944,4.144167,station
WWWWW,4.007211,72.813907,unknown
MDVRU,4.1185,72.9366,unknown
FSLGR,5.284298,73.114014,unknown
ASCRM,-62.1908,-58.9866,unknown
Bimbadgen Estate Winery,-32.743952,151.316253,unknown
MTPLS,-32.818623,151.286344,unknown
CHVLB,5.70005,73.339249,unknown
Santa Apolonia Railway Station,38.713611,-9.123167,station
Campanha Railway Station,41.149167,-8585,station
Thamkharka Airport,27.04787,86.858022,airport
Thimarafushi Airport,2211,73.1533,airport
Ifuru Airport,5.7083,73025,airport
Kieta Airport,-6.30541666667,155.728138889,airport
Ordu Giresun Airport,40.966667,38.066667,airport
Hakkari Yüksekova Airport,37.5497,44.2381,airport
SEA Seaplane,47.6321326,-122.3275924,airport
Mataro Train Station,41.530478,2.441053,station
Dessau Hauptbahnhof,51.84,12235,station
Basel Badischer Bahnhof,47.568056,7.606389,station
Mullheim Baden Station,47.809674,7.599352,station
Gare de Montbeliard,47.510823,6.800961,unknown
Gare de Haricourt,47.573297,6.769501,unknown
Gare de Besancon-Viotte,47.246944,6.021944,unknown
Gare de Besancon Franche-Comte TGV,47.308889,5.957778,unknown
Gare de Dole,47.096235,5.488053,unknown
Gare de Villers-les-Pots,47.206669,5.347864,unknown
Gare de Dijon-Ville,47.323333,5.027222,unknown
Gare de Altkirch,47.627019,7.239018,unknown
Gare de Colmar,48.073341,7.346302,unknown
Gare de Celestat,48.260092,7.443205,unknown
Karlsruhe Hauptbahnhof,48.993889,8.400556,station
Darmstadt Hauptbahnhof,49.8725,8.628889,station
Fulda Hauptbahnhof,50.553889,9.684722,station
Kassel Hauptbahnhof,51.318056,9.49,station
Wolfsburg Hauptbahnhof,52.429167,10.787778,station
Kassel-Wilhelmshohe Station,51.312222,9.447222,station
Gottingen Railway Station,51.536667,9.926944,station
Hildesheim Hauptbahnhof,52.160556,9.953889,station
Braunschweig Hauptbahnhof,52.252222,10.539722,station
Hanau Hauptbahnhof,50.121389,8.929722,station
Zaragoza Delicias Railway Station,41.658641,-0.911605,station
Camp de Tarragona Railway Station,41.192181,1.274064,station
Deming Station,32.272195,-107.754279,station
Jelenia Góra Glider Airport,50.89889907836914,15.785599708557129,airport
Lake Brooks AK,58.554722,-155.777217,unknown
Passo Campolongo,46.516767,11.8825,unknown
Bathpalathang Airport,27.5622,90.7471,airport
Norreport Station,55.683333,12.571667,station
Ludington Ferry Terminal,43.9491748,-86.4532907,port
Manitowoc Ferry Terminal,44.0897108,-87.6535447,port
Lancaster Station,40.054364,-76.307722,station
Harrisburg Transportation Center,40.261944,-76.877778,unknown
Gare de Nantes,47.216667,-1.541667,unknown
Gare de Montpellier-Saint-Roch,43.604636,3.881039,unknown
Helsingborg Central Station,56.0451061,12.6963066,station
Liverpool Street Station,51.5201006,-0.0800884,station
Princeton Junction,40.3171699,-74.6227145,unknown
Vommuli Island,2.911164,72.865092,unknown
Sultan Bantilan Airport,1.123428,120.793658,airport
Methow Valley State Airport,48.4249483,-120.1458856,airport
Lake Chelan Airport,47.8660103,-119.9427017,airport
Lost River Resort Airport,48.6495842,-120.5020444,airport
Stehekin State Airport,48.3457778,-120.7208056,airport
Vuktyl Airport,63.823299407958984,57.279998779296875,airport
Berezniki Airport,59.57954788208008,56.85768127441406,airport
Lehrte Railway Station,52.376667,9.974444,station
Stendal Railway Station,52.594444,11.854444,station
Rathenow Railway Station,52.6,12.354722,station
Wustermark Railway Station,52.551389,12.945278,station
Estacion Central Railway Station,-33.451944,-70.678889,station
Solikamsk-Berezniki,59574,56861,unknown
Bielefeld Hauptbahnhof,52.028333,8.531667,station
Westfalen Bahnhof,51.67825,7.80724,station
Hagen Hauptbahnhof,51.362178,7.460935,station
Cologne-Koln Messe Deutz Bahnhof,50.940833,6975,station
Aschaffenburg Hauptbahnhof,49.980278,9.143611,station
Wurzburg Hauptbahnhof,49.801389,9.935556,station
Jena Paradies Bahnhof,50.923611,11.583889,station
Naumburg-Saale Hauptbahnhof,51.163056,11.796944,station
Lutherstadt Wittenberg Bahnhof,51.867634,12.662181,station
Saalfeld Bahnhof,50.650833,11.374722,station
 Bitterfeld Bahnhof,51.623546,12.315645,station
Juterbog Bahnhof,51.997518,13.054345,station
Siegburg Bonn Bahnhof,50.7937,7.2028,station
Museo Nao Victoria,-53.10768,-70.879832,unknown
Far Rockaway Station,40.6077377,-73.7517433,station
Inwood Station,40.6122841,-73.7463687,station
Lawrence Station,40.6157341,-73.7380887,station
San Sebastián Airport,-53.31700134277344,-68.6500015258789,airport
Cedarhurst Station,40.6221741,-73.7283687,station
Tolwin Observatory Airport,-54.521900177,-67.1989974976,airport
Woodmere Station,40.6313341,-73.7158987,station
Manchester Airport Station,53365,-2.273056,station
Tarko-Sale Airport,64.9308013916,77.81809997559999,airport
Santa Clarita - CA,34.424959,-118.597224,unknown
Camarillo Airport,34.21369934082031,-119.09400177001953,airport
Puerto Toro,-55.08238,-67.07444,unknown
Baganara Island Resort Airstrip,6.34309,-58.590424,unknown
Eferding,48.2409,14.5171,unknown
Manchester Oxford Road Railway Station,53.4739,-2.2422,station
Warrington Central Railway Station,53.3918,-2593,station
Liverpool South Parkway Railway Station,53.3577,-2.8897,station
Gare do Oriente,38.767778,-9.099167,unknown
Coimbra-B,40.224364,-8.440468,unknown
Aveiro Railway Station,40.643298,-8.641489,station
Vila Nova de Gaia-Devesas,41.129777,-8.620458,unknown
Guadalajara-Yebes Railway Station,40.5875,-3125,station
Calatayud Railway Station,41.3468,-1.638755,station
Lleida Railway Station,41.621233,0.632693,station
Leopoldsburg Airfield,51.12,5.3072222,airport
FAIS,9.4546,140.3104,unknown
WOLEAI,7.2235,143.5428,unknown
Bellingham-Bellingham Station,48.7205,-122.5111,station
Gare de Rabat Ville,34.0165,-6.8357,unknown
Gare de Fes-Ville,34.0473,-5.0053,unknown
Kahiltna Glacier Base Camp Airstrip,62.966667,-151.166667,unknown
Guilin North Railway Station,25.331553,110.297404,station
Sanshui South Railway Station,23.11629,112.866006,station
Zhaoqing East Railway Station,23.216938,112.658046,station
Guangning Railway Station,23.587607,112.420921,station
Huaiji Railway Station,23.895152,112.154267,station
Hezhou Railway Station,24.457317,111.534194,station
Kirknewton Railway Station,55889,-3.4332,station
Monfalcone Railway Station,45.8075,13.543611,station
Portogruaro Caorle Railway Station,45.781538,12.832312,station
Vamizi island airport,-11029,40663,airport
Tarragona Railway Station,41.1115,1.2532,station
Castello de la Plana Railway Station,39.988333,-0.0525,station
Joaquin Sorolla Railway Station,39.466944,-0.377222,station
Platja dAro Sarfa Station,41.805005,3.054288,station
Jinchuan,38542,102348,unknown
Angsana Velavaru TMA Seaplane Dock,2.986738,73.012166,airport
Gare de PSA PCA,47.763391,7.367264,unknown
Estacio de Franca,41384,2186,unknown
Cologne Deutz Railway,50.94039,6.97436,station
San Juan de Nicaragua,10.920556,-83.708333,unknown
Omtepe Airport,11.523616,-85.702995,airport
Finlyandsky,59.955556,30.356667,unknown
Surama Lodge Airstrip,4.1567,-59.0484,unknown
Solingen Hauptbahnhof,51.161528,7.004167,station
Tbilisi Railway station,41.720953,44.799339,station
Rustavi Railway Station,41.5562,45.019097,station
Baganara Island Resort,6.3417,-58.5919,unknown
Aghstafa Railway Station,41.115434,45.451005,station
Ijevan Railway Station,40.900001,45.152552,station
Hrazdan Railway Station,40.516072,44.756765,station
Yerevan Railway Station,40.1553,44.5081,station
Marneuli Railway Station ,41.487648,44.806773,station
Ayrum Railway Station,41.18862,44.891988,station
Vanadzor Main Train Station,40.816092,44.486957,station
Spitak Railway Station,40.840239,44.262649,station
Gyumri Railway Station,40.7875,43.86,station
Aragatz Railway Station,40.325064,43.665251,station
Wuxi Railway Station,31.589167,120.300833,station
Suzhou Railway Station,31.330556,120.606389,station
Alashankou Bole (Bortala) airport,44895,82.3,airport
Fuyun Koktokay Airport,46.811897,89.555514,airport
Segovia AV,40.910143,-4.094922,unknown
Valladolid Compo Grande,41.64297,-4.725466,unknown
Burgos-Rosa de Lima,42.371251,-3.666336,unknown
Miranda de Ebro Railway Station,42.6907,-2.9412,station
Llodio Railway Station,43.142416,-2.960612,station
Avila Railway Station,40.656944,-4.682778,station
Kronshtadt,60,29.76667,unknown
Honfleur,49.416667,0.233333,unknown
Mont-Saint-Michel,48.635831,-1.511122,unknown
Rudesheim ,49.978908,7.915776,unknown
Capri,40.557594,14.239848,unknown
Luzern,47.055903,8.304448,unknown
Aix-en-Provence,43.555733,5.399092,unknown
Narbonne,43.153345,2.983061,unknown
Armavir,44.998992,41.119786,unknown
Makat,47.647921,53.346133,unknown
Urbah,51.236276,46.977891,unknown
Kartaly,53.033488,60.685243,unknown
Rudnyi,52.991035,63.077616,unknown
Tobyl,52.694974,62.582288,unknown
Ereimentau,51.623844,73.110451,unknown
Kulunda,52.571277,78.927312,unknown
Karasuk,53.732739,78.036282,unknown
Tatarskaia,55.213549,75.963839,unknown
Achinsk Airport,56.2682991027832,90.57080078125,airport
Angerskaia,56.077062,86.050504,unknown
Taiga,56.062666,85.622351,unknown
Topki,55.278361,85.615974,unknown
Artyshta,54.115965,86.259112,unknown
Jurga,55.712251,84.846106,unknown
Irtyshskoie,53.912061,74.904796,unknown
Pospeliha,51.991681,81.830028,unknown
Rubzovsk,51.516188,81.209594,unknown
Lokot,51.192947,81.201515,unknown
Shar,49.585922,81.053138,unknown
Taishet,55.937961,98.002425,unknown
Sljudjanka,51.658993,103.723694,unknown
Skovorodino,53.990214,123.936825,unknown
Belogorsk,50.920987,128.461292,unknown
Jalta,44.495535,34.168231,unknown
Alushta,44.674135,34.415775,unknown
Gaspra,44.430321,34.128223,unknown
Novorossiysk Mor Vokzal,44.721506,37.783661,unknown
Kerch,45.364111,36.468768,unknown
Dzankoy,45.706334,34.403377,unknown
QIAOLI,36.04,111.3,unknown
Saidor,-5.628589,146.465081,unknown
Bambu,-5.8636111,146.4925,unknown
Kalispell City Airport,48.1785694,-114.3037408,airport
Jinan West Railway Station,36.668889,116.886944,station
Xuzhou East Railway Station,34.267609,117.296594,station
Zhenjiang Railway Station,32.199167,119.426944,station
Zhenjiang Railway Station,32.198783,119.427265,station
Changzhou Railway Station,31.787422,119.968921,station
Cangzhou West Railway Station,38.306313,116.761247,station
Dezhou East Railway Station,37.410886,116.454928,station
Qufu East Railway Station,35.556547,117.06306,station
Zaozhuang Railway Station,34.794134,117.247875,station
Suzhou East Railway Station - Anhui,33.676586,117.246287,station
Bengbu South Railway Station,33.676586,117.246287,station
Chuzhou Railway Station,32.199565,118.314621,station
Chongqing North Railway Station,29.610417,106.547083,station
Chengdu Railway Station,30.699167,104.070833,station
Belomorsk,64.541112,34.775508,unknown
Konosha,60.973792,40.24681,unknown
Obozerskiy,63.448803,40.312161,unknown
Danilov,58.186899,40.185336,unknown
Mikun',62.360564,50.07427,unknown
Kotel'nich,58.310019,48.344847,unknown
Galich,58.368792,42.343986,unknown
Bui-Railway,58.466887,41.543851,unknown
Volhovstroy,59.916099,32.347756,unknown
Chudovo,59.122771,31.678977,unknown
Bologoye,57.885056,34.062439,unknown
Nevel',56.019885,29.932758,unknown
Smolensk,54.795989,32.040983,unknown
Gagarin,55.543657,34.986726,unknown
Wyborg,60.715491,28.758292,unknown
Kingisepp,59.36876,28.601374,unknown
Novgorod-na-Volhove,58.527093,31.253314,unknown
Staraya Russa,58.000913,31.342552,unknown
Viljandi,58.35838,25.575228,unknown
Haapsalu,58.941603,23.538851,unknown
Hinton/Jasper-Hinton Airport,53.3191986084,-117.752998352,airport
University Airport,38.531137,-121.787423,airport
Garibaldi Brothers Airport,38.173663,-122.124524,airport
Richmond BART Station,37.936811,-122.353095,station
San Antonio Caltrain Station,37.407222,-122.106944,station
Bathurst Street Terminal,43.633923,-79.397737,unknown
Billy Bishop Toronto City Airport Terminal,43.632523,-79.396345,airport
Orsha,54.521387,30.375351,unknown
Zlobin,52.890667,30.036963,unknown
Kalinkovichy,52.139144,29.314377,unknown
Krychev,53.739879,31.707464,unknown
Vjaz'ma,55.197752,34.318203,unknown
Bryansk Orlovskiy,53.262661,34.405529,unknown
Kiev-Pivdeniy,50.440882,30.488723,unknown
Korosten',50.957242,28.634857,unknown
Shu Train Station,43.601017,73.760361,station
Arys-1,42.41816,68.794026,unknown
Troitsk,54.11068,61.569116,unknown
Rjazan',54.63134,39.705205,unknown
Agryz Railway,56.522226,52.999344,station
Kanash-1,55.51065,47.477032,unknown
Arzamas,55.407381,43.792553,unknown
Vladimir,56.131328,40.421719,unknown
Syzran',53.170052,48.481624,unknown
Lihaja,48.155806,40.196413,unknown
Gorlovka,48.352063,38.037024,unknown
Krinichnaja,48.126409,38.027258,unknown
Sinel'nikovo,48.315494,35.526379,unknown
Lozovaja,48.890273,36.318923,unknown
Taganrog,47.259914,38.887274,unknown
Sal'sk,46.470224,41.545938,unknown
Tihoretskaja,45.85049,40.11642,unknown
Kavkazskaja,45.434912,40.57129,unknown
Tuapse,44.097633,39.082824,unknown
Budennovsk,44.780874,44.14423,unknown
Liski,50.979534,39.509822,unknown
Rtishchevo-1,52.261109,43.786752,unknown
Kupjansk,49.709535,37.60896,unknown
Konotop,51.223846,33.187687,unknown
Orel,52.978681,36.110682,unknown
Elets,52.605998,38.526047,unknown
Grjazi,52.492462,39.941339,unknown
Rjazsk,53.706493,40.103479,unknown
Azov,47.119584,39.40338,unknown
Fuyong Ferry Terminal,22.605278,113.809167,port
Skypier,22.3185,113.9444,unknown
